report_id,version,entity,city,state,injury_severity,incident_date,airbag,towed,narrative_len,vin,incident_time,driver_type,same_incident_id,same_vehicle_id,service_context,operator,any_injury,serious_plus,metro,quarter
30270-15252,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,885,SADHW2S17R1,02:21,,523216e6e8979bf,35533e11f1c1d60,True,waymo,False,False,california,2026Q2
30270-15245,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,827,SADHW2S16R1,00:09,,ac76f9ac339d71d,ec084e46d679b65,True,waymo,False,False,california,2026Q2
30270-15250,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,972,SADHW2S18R1,01:07,,438363c55b5eb24,18376a50523796f,False,waymo,False,False,california,2026Q2
30270-15246,1,Waymo LLC,Inglewood,CA,Minor W/ Hospitalization,2026-05-01,False,False,1369,SADHW2S13R1,11:42,,fc8edb9a7204402,e032afe7837d4a0,True,waymo,True,False,california,2026Q2
30270-15244,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1003,SADHW2S15R1,11:25,,d1a5d22fd4b06f6,e306d3b3437f8a0,False,waymo,False,False,california,2026Q2
30270-15194,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1105,SADHW2S17R1,17:07,,c5f49850f96e468,f07fb3102034bd9,True,waymo,False,False,california,2026Q2
30270-15193,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2026-05-01,False,False,845,SADHW2S10M1,01:46,,6fae4f5dac9537c,4fb647281cb3ccc,True,waymo,True,False,california,2026Q2
30270-15175,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2026-05-01,False,False,904,SADHW2S18R1,02:39,,3f95cea5fcf8776,bf9421a91cfcdbc,True,waymo,False,False,california,2026Q2
30270-15192,1,Waymo LLC,Los Angeles,CA,Moderate W/O Hospitalization,2026-05-01,False,False,1620,SADHW2S10R1,17:43,,c0746bba88135cc,1fa1cc55d70d6b1,True,waymo,True,False,california,2026Q2
30270-15172,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,845,SADHW2S19R1,14:43,,876f3b0429a5e17,20ec015a22aa9fe,True,waymo,False,False,california,2026Q2
30270-15160,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,847,SADHW2S13R1,7:57,,8bd7b17fadf6f82,d46b5295a05b526,True,waymo,False,False,california,2026Q2
30270-15159,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,984,SADHW2S19R1,7:30,,59a2273fb5694d1,20ec015a22aa9fe,True,waymo,False,False,california,2026Q2
30270-15158,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1391,SADHW2S15R1,8:48,,3ef344e926bf933,e67e34f0cbbb520,True,waymo,False,False,california,2026Q2
30270-15102,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1095,SADHW2S12R1,09:29,,8212332da3212c5,7ac00f3a65b7184,True,waymo,False,False,california,2026Q2
30270-15105,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2026-05-01,False,False,1138,SADHW2S10R1,23:09,,8c47e2c871cfdd5,ba23d6201ce340c,True,waymo,True,False,california,2026Q2
30270-15104,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1058,SADHW2S10R1,22:43,,35b5ed8b3ad4843,13a3b5cbdc83fb8,True,waymo,False,False,california,2026Q2
30270-15101,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,780,SADHW2S10R1,12:57,,0c49fb4d0ffa565,c8f1d538a69f045,False,waymo,False,False,california,2026Q2
30270-15096,1,Waymo LLC,San Francisco,CA,Unknown,2026-05-01,False,False,1076,SADHW2S17R1,23:59,,c02f6672ec1a420,9be254445ee828e,True,waymo,False,False,california,2026Q2
30270-15071,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1207,SADHW2S18R1,10:15,,fb27be646522e31,7b5cb92a2cdb6ac,True,waymo,False,False,california,2026Q2
30270-14583,2,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1075,SADHW2S19R1,12:40,,7378c4912f63d32,7625ec85951a6b0,False,waymo,False,False,california,2026Q2
30270-15021,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1228,SADHW2S1XR1,12:02,,736fb36f9e489e1,46b3799ef969057,True,waymo,False,False,california,2026Q2
30270-15025,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1239,SADHW2S16R1,20:00,,16052bf593662d8,88ad4c896233ef9,False,waymo,False,False,california,2026Q2
30270-15023,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,873,SADHW2S1XR1,18:51,,ef7b401fdbadc47,e1600decf466846,False,waymo,False,False,california,2026Q2
30270-15024,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,1033,SADHW2S16R1,15:20,,991c8e09082b56f,48e99f4fdcd4620,True,waymo,False,False,california,2026Q2
30610-15062,1,"Zoox, Inc.",San Francisco,CA,Minor W/O Hospitalization,2026-04-01,False,False,662,7Z00XVHXXTC,18:44,,f1b3d813ec0e522,237e61fc7b50caf,True,zoox,True,False,california,2026Q2
30270-14986,1,Waymo LLC,Santa Monica,CA,Minor W/ Hospitalization,2026-05-01,False,False,1386,SADHW2S15R1,20:37,,d9ab087a84f0cd4,449a29145271312,True,waymo,True,False,california,2026Q2
30270-15011,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,987,SADHW2S1XR1,09:17,,ff549e7641cb967,a3a67ca935f8b01,False,waymo,False,False,california,2026Q2
30270-14980,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2026-05-01,False,False,1160,SADHW2S12R1,03:08,,9041a50955c6506,542d46a69792e50,True,waymo,True,False,california,2026Q2
30270-14714,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,960,SADHW2S10R1,10:05,,9b4ca07f87a2d06,55e4c80fbb42940,False,waymo,False,False,california,2026Q2
30270-14849,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,827,SADHW2S19R1,03:47,,a6ede4eb521e9a6,989fab72a7cf73e,False,waymo,False,False,california,2026Q2
30270-14889,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,810,SADHW2S10R1,16:07,,39d2636ec10e813,cc45bd074443153,True,waymo,False,False,california,2026Q2
30270-14931,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,814,SADHW2S13R1,20:19,,2977844890af9a7,56fb89dc145237f,True,waymo,False,False,california,2026Q2
30270-14715,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,916,SADHW2S12R1,13:37,,e739bf5b0d4e4e2,e0bc74a9ca3168d,True,waymo,False,False,california,2026Q2
30270-14667,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,854,SADHW2S10R1,17:30,,8b3ce2dedbec440,d4876034184e889,True,waymo,False,False,california,2026Q2
30270-14936,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,999,SADHW2S12R1,07:54,,c57f081c3de37e1,1b18b4ceb8b8a78,False,waymo,False,False,california,2026Q2
30270-14711,1,Waymo LLC,Beverly Hills,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1197,SADHW2S18R1,10:18,,ae87c732ad0ea3c,9052e7ce2ea69f0,False,waymo,False,False,california,2026Q2
30270-14829,2,Waymo LLC,Los Angeles,CA,Minor W/ Hospitalization,2026-04-01,False,False,1350,SADHW2S12R1,21:56,,f9e1502e537f5c0,2066f6f4cd25ba4,True,waymo,True,False,california,2026Q2
30270-14882,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,957,SADHW2S13R1,12:08,,ee7e8b35b4c6eda,c366ba7df129464,True,waymo,False,False,california,2026Q2
30270-14907,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,975,SADHW2S1XR1,16:00,,24c659c273dda76,09a9755835b507c,True,waymo,False,False,california,2026Q2
30270-14887,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,709,SADHW2S13R1,21:35,,2723c102bcae75c,c366ba7df129464,False,waymo,False,False,california,2026Q2
30270-14905,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,890,SADHW2S19R1,08:30,,31b153f9cce89b8,ddfca1fa270c3fd,True,waymo,False,False,california,2026Q2
30270-14937,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,978,SADHW2S11R1,00:03,,efe397e7cb77f46,87e063e17697306,True,waymo,False,False,california,2026Q2
30270-14845,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1043,SADHW2S17R1,15:19,,4833ce94c159460,745d468449e269c,True,waymo,False,False,california,2026Q2
30270-14832,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1090,SADHW2S17R1,01:45,,c2e8747368f98df,9d45df6bdff67fa,True,waymo,False,False,california,2026Q2
30270-14844,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,810,SADHW2S10R1,15:11,,206217a4cc1cfa4,c4c8eaeb74fd38e,True,waymo,False,False,california,2026Q2
30270-14811,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,934,SADHW2S14R1,14:03,,0d97ebf41e4d993,4428f871e71092a,True,waymo,False,False,california,2026Q2
30270-14583,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,912,SADHW2S19R1,12:40,,7378c4912f63d32,7625ec85951a6b0,False,waymo,False,False,california,2026Q2
30270-14580,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,732,SADHW2S11R1,20:15,,91cfb958f2b3cfb,e4a4f9bd74cdd68,False,waymo,False,False,california,2026Q2
30270-14710,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,813,SADHW2S1XR1,11:48,,91a170b2eebc71e,a681a5e0376a686,True,waymo,False,False,california,2026Q2
30610-15018,1,"Zoox, Inc.",San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,720,7Z00XVHX1TC,23:04,,ed9fe1a7cb56205,c78e6704cc97575,True,zoox,False,False,california,2026Q2
30270-15009,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,858,SADHW2S1XR1,22:47,,1f49cee006a3ed0,51dcaf626c25d03,True,waymo,False,False,california,2026Q2
30270-14939,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,898,SADHW2S10R1,15:25,,56ac17ee8f3d57b,a213d3839a98968,False,waymo,False,False,california,2026Q2
30270-14976,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,736,SADHW2S15R1,21:14,,b94eef835627fe8,605f7e26bb1b5e5,False,waymo,False,False,california,2026Q2
30270-14927,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-05-01,False,False,795,SADHW2S17R1,14:53,,cab44a303787960,bd5b6c8b90ba9cc,False,waymo,False,False,california,2026Q2
30270-14894,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-05-01,False,False,992,SADHW2S11R1,02:10,,6c562c5ecd705a5,224dd51cdc4c2c8,True,waymo,False,False,california,2026Q2
30270-14850,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1322,SADHW2S11R1,05:52,,a67935c163b04b7,141daf9178a667e,False,waymo,False,False,california,2026Q2
30270-14888,1,Waymo LLC,Los Angeles,CA,Minor W/ Hospitalization,2026-04-01,False,False,1325,SADHW2S11R1,21:13,,1f4a8ee6abacd25,f92efbd5b0ee84b,True,waymo,True,False,california,2026Q2
30270-14848,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,967,SADHW2S11R1,19:39,,291725a17aa4030,6b18bb111ce851d,True,waymo,False,False,california,2026Q2
30270-14847,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1010,SADHW2S19R1,15:09,,c22e207e0cf06b3,679ab22f94962ce,True,waymo,False,False,california,2026Q2
30270-14846,1,Waymo LLC,Daly City,CA,Property Damage. No Injured Reported,2026-04-01,False,False,999,SADHW2S14R1,10:13,,8d097df63e2554f,6cf0c0971509a11,True,waymo,False,False,california,2026Q2
30270-14831,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,696,SADHW2S1XR1,21:52,,a026953be239155,df47ba1e679e096,False,waymo,False,False,california,2026Q2
30270-14829,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2026-04-01,False,False,1025,SADHW2S12R1,21:56,,f9e1502e537f5c0,2066f6f4cd25ba4,True,waymo,True,False,california,2026Q2
30270-14828,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,781,SADHW2S15R1,12:44,,7c3c57cd270297f,ff9ebda6b8eb408,False,waymo,False,False,california,2026Q2
30270-14809,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1107,SADHW2S17R1,14:36,,319eb0dc9f09a4d,44e937d6f707822,True,waymo,False,False,california,2026Q2
30270-14806,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,944,SADHW2S14R1,21:28,,1e00cff247e0087,7c3f1de66ea3713,True,waymo,False,False,california,2026Q2
30270-14804,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1297,SADHW2S18R1,15:56,,bae2cf6c304a1ed,4eac2ea7846f880,True,waymo,False,False,california,2026Q2
30270-14803,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,887,SADHW2S13R1,20:52,,9ac03615081c068,36aef9323466d1e,True,waymo,False,False,california,2026Q2
30270-14737,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,901,SADHW2S11R1,15:55,,e57194c05a5f9d1,2b55e4aa062086e,True,waymo,False,False,california,2026Q2
30270-14704,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2026-04-01,False,False,947,SADHW2S17R1,02:58,,d2e15ec06f0ec14,7ca026ecc354c1e,True,waymo,True,False,california,2026Q2
30270-14705,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,678,SADHW2S15R1,05:32,,d99fc76c8221de7,63acf0d49cd4809,False,waymo,False,False,california,2026Q2
30270-14708,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1405,SADHW2S1XR1,23:35,,1024682219a18ca,8bca46fb742822f,True,waymo,False,False,california,2026Q2
30270-14661,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1165,SADHW2S10R1,10:19,,84e5e644c0c0f93,ad97621d56d33a8,False,waymo,False,False,california,2026Q2
30270-14660,1,Waymo LLC,Los Angeles,CA,Minor W/ Hospitalization,2026-04-01,False,False,1081,SADHW2S17R1,23:38,,1b3259ff41bd2dd,e7c475b9abc9838,True,waymo,True,False,california,2026Q2
30270-14629,1,Waymo LLC,San Mateo,CA,Property Damage. No Injured Reported,2026-04-01,False,False,916,SADHW2S12R1,18:47,,6cb0adf6053cd04,9bff71aa694a0dd,False,waymo,False,False,california,2026Q2
30270-14628,1,Waymo LLC,San Francisco,CA,Minor W/O Hospitalization,2026-04-01,False,False,954,SADHW2S19R1,21:56,,04b1b064a76b942,19ae6070d5729a5,True,waymo,True,False,california,2026Q2
30270-14627,1,Waymo LLC,San Francisco,CA,Minor W/ Hospitalization,2026-04-01,False,False,1018,SADHW2S18R1,08:58,,f54d2ae1d1e57a8,997b7ef6cfcc5ec,False,waymo,True,False,california,2026Q2
30270-14626,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2026-04-01,False,False,1026,SADHW2S18R1,01:39,,833e94560071794,c064f848a19be81,True,waymo,True,False,california,2026Q2
30270-14621,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-04-01,False,False,1141,SADHW2S13R1,21:20,,e5dfd665c6253d5,58b0418f620205e,True,waymo,False,False,california,2026Q2
30270-14620,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-04-01,False,False,900,SADHW2S10R1,10:25,,a845f2ff7589f36,ed6426a60b1e595,False,waymo,False,False,california,2026Q2
30610-14664,1,"Zoox, Inc.",San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,545,7Z00XVHXXTC,18:13,,7555ea7eda604d3,3ee34b13609e80d,True,zoox,False,False,california,2026Q1
30270-14618,1,Waymo LLC,San Francisco,CA,Moderate W/ Hospitalization,2026-04-01,False,False,1246,SADHW2S17R1,21:24,,ce4ef1372ceba46,e74690add55a695,True,waymo,True,False,california,2026Q2
30270-14566,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,986,SADHW2S19R1,22:13,,b4116e8774b7cd6,67ebc4050d000ef,True,waymo,False,False,california,2026Q1
30270-14577,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1143,SADHW2S14R1,19:26,,5a81f380d8c927a,0e0c362f73db6fe,True,waymo,False,False,california,2026Q1
30270-14558,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2026-03-01,False,False,813,SADHW2S15R1,11:34,,5b538a74d6bc359,2ada7401bdbff12,True,waymo,False,False,california,2026Q1
30270-14512,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,938,SADHW2S18R1,05:43,,1f2c52e71168712,02f94e429e1b6ee,True,waymo,False,False,california,2026Q1
30270-14511,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1244,SADHW2S15R1,17:04,,3e593a600cd68be,639f7f8f4e60a26,True,waymo,False,False,california,2026Q1
30270-14493,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1003,SADHW2S12R1,01:00,,a1b9ed8b645badb,5610d84df589a17,False,waymo,False,False,california,2026Q1
30270-14478,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,829,SADHW2S11R1,07:24,,593d316a6ee0028,b266c65079ff1a9,True,waymo,False,False,california,2026Q1
30270-14477,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1003,SADHW2S10R1,17:41,,cc94e3a9ea66857,db133fc56099091,False,waymo,False,False,california,2026Q1
30270-14498,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,840,SADHW2S11R1,18:44,,41bfa537013a245,1fa68f1bbdf03e9,False,waymo,False,False,california,2026Q1
30270-14476,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,903,SADHW2S16R1,17:53,,541b9c26a9582a4,6abac334789cab2,True,waymo,False,False,california,2026Q1
30270-14491,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,897,SADHW2S13M1,16:25,,b22b8f0e957a702,2af2943e39c8909,False,waymo,False,False,california,2026Q1
30270-14456,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,767,SADHW2S19R1,20:48,,6fd35369a882182,f31ecb66a323dce,False,waymo,False,False,california,2026Q1
30270-14440,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,783,SADHW2S11R1,07:57,,84ac5e05729c795,91bc2125465d4ab,True,waymo,False,False,california,2026Q1
30270-14426,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1157,SADHW2S17R1,07:29,,0798cc6ce386b44,8b78c61a1d74969,False,waymo,False,False,california,2026Q1
30270-14422,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2026-03-01,False,False,935,SADHW2S16R1,22:10,,57525ca8a3e832e,a75d868697f2e75,False,waymo,False,False,california,2026Q1
30270-14354,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,814,SADHW2S10R1,23:48,,46ade3c0cd750e5,db45adb80ffcf22,True,waymo,False,False,california,2026Q1
30270-14424,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,809,SADHW2S16R1,03:55,,204441c4917fed1,459e183f59d447e,False,waymo,False,False,california,2026Q1
30270-14355,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,1005,SADHW2S13R1,12:48,,3ef810aa0805c42,d2159642fbf377c,True,waymo,False,False,california,2026Q1
30270-14352,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,868,SADHW2S18R1,13:28,,94f95095ba15e48,e941618fc1b057a,True,waymo,False,False,california,2026Q1
30270-14349,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,767,SADHW2S1XR1,08:13,,16ba7a94a6ac210,09a9755835b507c,False,waymo,False,False,california,2026Q1
30270-14351,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2026-03-01,False,False,972,SADHW2S14R1,22:31,,a2976c17a7afbf0,7d7f04225dc26de,False,waymo,False,False,california,2026Q1
30270-14297,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2026-03-01,False,False,928,SADHW2S1XR1,20:23,,3588be168736e9b,68c3b5d8bbc4501,True,waymo,False,False,california,2026Q1
